scene_id,scene_key,dataset,source_group,format,depth_kind,pose_kind,eligible_frame_count,full_count,hard_subset_count,scene_root
DL3DV-ALL-480P__10K_extracted__9ae82cb27e35a9dbb807483d563d6fdb743390efced6be250d73123f3e58fae8,DL3DV-ALL-480P/10K_extracted/9ae82cb27e35a9dbb807483d563d6fdb743390efced6be250d73123f3e58fae8,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/9ae82cb27e35a9dbb807483d563d6fdb743390efced6be250d73123f3e58fae8
DL3DV-ALL-480P__10K_extracted__9aecb53581ecf1e7eda93a6e904c236e9398673d0ec461fa43faee019456e4d4,DL3DV-ALL-480P/10K_extracted/9aecb53581ecf1e7eda93a6e904c236e9398673d0ec461fa43faee019456e4d4,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/9aecb53581ecf1e7eda93a6e904c236e9398673d0ec461fa43faee019456e4d4
DL3DV-ALL-480P__10K_extracted__9b31aaf5a9e4da1ac28b53a22029a5e0ffae7fdd867a8c671c5f565bac5d4346,DL3DV-ALL-480P/10K_extracted/9b31aaf5a9e4da1ac28b53a22029a5e0ffae7fdd867a8c671c5f565bac5d4346,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/9b31aaf5a9e4da1ac28b53a22029a5e0ffae7fdd867a8c671c5f565bac5d4346
DL3DV-ALL-480P__10K_extracted__9bee0a9c787d617ee0ad16fdaf88dcc445bf0041e0599e4f4f6e55f8699a1219,DL3DV-ALL-480P/10K_extracted/9bee0a9c787d617ee0ad16fdaf88dcc445bf0041e0599e4f4f6e55f8699a1219,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/9bee0a9c787d617ee0ad16fdaf88dcc445bf0041e0599e4f4f6e55f8699a1219
DL3DV-ALL-480P__10K_extracted__9c141498c817249315734c6fbe9c3d598cd122cfe677cd98ff8469e76153a748,DL3DV-ALL-480P/10K_extracted/9c141498c817249315734c6fbe9c3d598cd122cfe677cd98ff8469e76153a748,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/9c141498c817249315734c6fbe9c3d598cd122cfe677cd98ff8469e76153a748
DL3DV-ALL-480P__10K_extracted__9c6612f2344468233191f853096d99b8aadaded4778d520141b15dfbaa6236a1,DL3DV-ALL-480P/10K_extracted/9c6612f2344468233191f853096d99b8aadaded4778d520141b15dfbaa6236a1,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/9c6612f2344468233191f853096d99b8aadaded4778d520141b15dfbaa6236a1
DL3DV-ALL-480P__10K_extracted__9cc6ad4a9e4e6b1e7e4118af53d99c98dbe58893075e81412aee4041121f9a16,DL3DV-ALL-480P/10K_extracted/9cc6ad4a9e4e6b1e7e4118af53d99c98dbe58893075e81412aee4041121f9a16,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/9cc6ad4a9e4e6b1e7e4118af53d99c98dbe58893075e81412aee4041121f9a16
DL3DV-ALL-480P__10K_extracted__9d54ee2753b0e45a3f455a7711bf855687c5d6dccfef463247f613f82192c789,DL3DV-ALL-480P/10K_extracted/9d54ee2753b0e45a3f455a7711bf855687c5d6dccfef463247f613f82192c789,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/9d54ee2753b0e45a3f455a7711bf855687c5d6dccfef463247f613f82192c789
DL3DV-ALL-480P__10K_extracted__9efeef19130e667f2252ef6bfb1301efbaa492fde9fd8e46c03d0e1f8dc3e775,DL3DV-ALL-480P/10K_extracted/9efeef19130e667f2252ef6bfb1301efbaa492fde9fd8e46c03d0e1f8dc3e775,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/9efeef19130e667f2252ef6bfb1301efbaa492fde9fd8e46c03d0e1f8dc3e775
DL3DV-ALL-480P__10K_extracted__9f39447fac7f78397eb81398428da3dbeb0a344981548a7ffb27710155980519,DL3DV-ALL-480P/10K_extracted/9f39447fac7f78397eb81398428da3dbeb0a344981548a7ffb27710155980519,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/9f39447fac7f78397eb81398428da3dbeb0a344981548a7ffb27710155980519
DL3DV-ALL-480P__10K_extracted__a01682b2c3a7207ff327e68172a0e216737bccc7f6abceb25529e6783f319126,DL3DV-ALL-480P/10K_extracted/a01682b2c3a7207ff327e68172a0e216737bccc7f6abceb25529e6783f319126,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/a01682b2c3a7207ff327e68172a0e216737bccc7f6abceb25529e6783f319126
DL3DV-ALL-480P__10K_extracted__a443cc175972757d9ca447a7cc4214aa666e6d187282f14680b77742ab5f5bd5,DL3DV-ALL-480P/10K_extracted/a443cc175972757d9ca447a7cc4214aa666e6d187282f14680b77742ab5f5bd5,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/a443cc175972757d9ca447a7cc4214aa666e6d187282f14680b77742ab5f5bd5
DL3DV-ALL-480P__10K_extracted__a69ab060143245725aefaba72d9d27d7765f12ced62f55af5a30342a83c35b2a,DL3DV-ALL-480P/10K_extracted/a69ab060143245725aefaba72d9d27d7765f12ced62f55af5a30342a83c35b2a,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/a69ab060143245725aefaba72d9d27d7765f12ced62f55af5a30342a83c35b2a
DL3DV-ALL-480P__10K_extracted__a6c3d1408437e10b523bf77f07519896c17ad65260ba245ad42c236b1e5feecc,DL3DV-ALL-480P/10K_extracted/a6c3d1408437e10b523bf77f07519896c17ad65260ba245ad42c236b1e5feecc,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/a6c3d1408437e10b523bf77f07519896c17ad65260ba245ad42c236b1e5feecc
DL3DV-ALL-480P__10K_extracted__a833e74ab82f57ed5511bba545ecc6fd222b32484efc6016b6f48f246847e5e5,DL3DV-ALL-480P/10K_extracted/a833e74ab82f57ed5511bba545ecc6fd222b32484efc6016b6f48f246847e5e5,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/a833e74ab82f57ed5511bba545ecc6fd222b32484efc6016b6f48f246847e5e5
DL3DV-ALL-480P__10K_extracted__a8d25e809e379cfc2b7c84eeac63debbc78b0127657cdf029e2ec47bb7220554,DL3DV-ALL-480P/10K_extracted/a8d25e809e379cfc2b7c84eeac63debbc78b0127657cdf029e2ec47bb7220554,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/a8d25e809e379cfc2b7c84eeac63debbc78b0127657cdf029e2ec47bb7220554
DL3DV-ALL-480P__10K_extracted__a8d8254abe24175357dffb0717616b961b820006fbfe03b4db798520b0c810e0,DL3DV-ALL-480P/10K_extracted/a8d8254abe24175357dffb0717616b961b820006fbfe03b4db798520b0c810e0,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/a8d8254abe24175357dffb0717616b961b820006fbfe03b4db798520b0c810e0
DL3DV-ALL-480P__10K_extracted__a8ed3f6301d9df10e5e58adffcbed493fe5697deb485f4649085edce7ac534b6,DL3DV-ALL-480P/10K_extracted/a8ed3f6301d9df10e5e58adffcbed493fe5697deb485f4649085edce7ac534b6,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/a8ed3f6301d9df10e5e58adffcbed493fe5697deb485f4649085edce7ac534b6
DL3DV-ALL-480P__10K_extracted__a9583bfeb2125da0184286a12c0b86842f4b6e69ec2dd81a8fe3fe73621a84d7,DL3DV-ALL-480P/10K_extracted/a9583bfeb2125da0184286a12c0b86842f4b6e69ec2dd81a8fe3fe73621a84d7,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/a9583bfeb2125da0184286a12c0b86842f4b6e69ec2dd81a8fe3fe73621a84d7
DL3DV-ALL-480P__10K_extracted__a9dd07805733d67e1d8c3b6a4f402f2a31664d4ff63b47092a70b8eff90a08d6,DL3DV-ALL-480P/10K_extracted/a9dd07805733d67e1d8c3b6a4f402f2a31664d4ff63b47092a70b8eff90a08d6,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/a9dd07805733d67e1d8c3b6a4f402f2a31664d4ff63b47092a70b8eff90a08d6
DL3DV-ALL-480P__10K_extracted__a9f1011595e1f906ff4fa671d760c8e80a0097e86262b80b44b48718686f31a9,DL3DV-ALL-480P/10K_extracted/a9f1011595e1f906ff4fa671d760c8e80a0097e86262b80b44b48718686f31a9,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/a9f1011595e1f906ff4fa671d760c8e80a0097e86262b80b44b48718686f31a9
DL3DV-ALL-480P__10K_extracted__aa8ecbfbec703d101a7cc6dc0514ccf1b3b8e440b932463610dfc54e9866427f,DL3DV-ALL-480P/10K_extracted/aa8ecbfbec703d101a7cc6dc0514ccf1b3b8e440b932463610dfc54e9866427f,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/aa8ecbfbec703d101a7cc6dc0514ccf1b3b8e440b932463610dfc54e9866427f
DL3DV-ALL-480P__10K_extracted__aaf028a59de41e864271e07575298ae13fab0931452067e7b4419cc0dfb21232,DL3DV-ALL-480P/10K_extracted/aaf028a59de41e864271e07575298ae13fab0931452067e7b4419cc0dfb21232,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/aaf028a59de41e864271e07575298ae13fab0931452067e7b4419cc0dfb21232
DL3DV-ALL-480P__10K_extracted__ab3ec0761978fc389903402992763291142288458d8d34b6ef96c38e85345c89,DL3DV-ALL-480P/10K_extracted/ab3ec0761978fc389903402992763291142288458d8d34b6ef96c38e85345c89,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/ab3ec0761978fc389903402992763291142288458d8d34b6ef96c38e85345c89
DL3DV-ALL-480P__10K_extracted__ab4ae1323d587d2e3ca8e2ba95fd9be866324c476f21da89767ee07ba0c24b69,DL3DV-ALL-480P/10K_extracted/ab4ae1323d587d2e3ca8e2ba95fd9be866324c476f21da89767ee07ba0c24b69,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/ab4ae1323d587d2e3ca8e2ba95fd9be866324c476f21da89767ee07ba0c24b69
DL3DV-ALL-480P__10K_extracted__abc861fb7ff0de140be6a8a63ca5ec5bf7f592449d63149b004a93495056c5ec,DL3DV-ALL-480P/10K_extracted/abc861fb7ff0de140be6a8a63ca5ec5bf7f592449d63149b004a93495056c5ec,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/abc861fb7ff0de140be6a8a63ca5ec5bf7f592449d63149b004a93495056c5ec
DL3DV-ALL-480P__10K_extracted__abd448f46166fd587a0b874e8510a87756172cc3deb8f2dcc6695ac164eb767a,DL3DV-ALL-480P/10K_extracted/abd448f46166fd587a0b874e8510a87756172cc3deb8f2dcc6695ac164eb767a,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/abd448f46166fd587a0b874e8510a87756172cc3deb8f2dcc6695ac164eb767a
DL3DV-ALL-480P__10K_extracted__abfbd7dfda75e8a987dc5555816303678ea89eafd688dfa065d886dbf39a50ce,DL3DV-ALL-480P/10K_extracted/abfbd7dfda75e8a987dc5555816303678ea89eafd688dfa065d886dbf39a50ce,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/abfbd7dfda75e8a987dc5555816303678ea89eafd688dfa065d886dbf39a50ce
DL3DV-ALL-480P__10K_extracted__ac73925d46fddc669b388e7603f13f027cb6960434ede557cc56486e724b7bf1,DL3DV-ALL-480P/10K_extracted/ac73925d46fddc669b388e7603f13f027cb6960434ede557cc56486e724b7bf1,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/ac73925d46fddc669b388e7603f13f027cb6960434ede557cc56486e724b7bf1
DL3DV-ALL-480P__10K_extracted__ac9e283fc15acb8df0cd4d2296788fe4daa5ba3ee98392148821c47c439ee605,DL3DV-ALL-480P/10K_extracted/ac9e283fc15acb8df0cd4d2296788fe4daa5ba3ee98392148821c47c439ee605,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/ac9e283fc15acb8df0cd4d2296788fe4daa5ba3ee98392148821c47c439ee605
DL3DV-ALL-480P__10K_extracted__acbbb3864413cc90253eef4ec3a1783e787c2f9e7b157c56a5b383d3443922a8,DL3DV-ALL-480P/10K_extracted/acbbb3864413cc90253eef4ec3a1783e787c2f9e7b157c56a5b383d3443922a8,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/acbbb3864413cc90253eef4ec3a1783e787c2f9e7b157c56a5b383d3443922a8
DL3DV-ALL-480P__10K_extracted__ad30405183ac7a50e20ca1fb1185dc6a48b5df2813e9a26ad5e82d7f76572c09,DL3DV-ALL-480P/10K_extracted/ad30405183ac7a50e20ca1fb1185dc6a48b5df2813e9a26ad5e82d7f76572c09,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/ad30405183ac7a50e20ca1fb1185dc6a48b5df2813e9a26ad5e82d7f76572c09
DL3DV-ALL-480P__10K_extracted__ad39abc21ca034cc81b36c2eea5b80db16f156aabb033dd0ebfe55d13e402378,DL3DV-ALL-480P/10K_extracted/ad39abc21ca034cc81b36c2eea5b80db16f156aabb033dd0ebfe55d13e402378,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/ad39abc21ca034cc81b36c2eea5b80db16f156aabb033dd0ebfe55d13e402378
DL3DV-ALL-480P__10K_extracted__adecab8c87c864518cc0352fe62b333cddc7204118ec9059382eb4548c32548a,DL3DV-ALL-480P/10K_extracted/adecab8c87c864518cc0352fe62b333cddc7204118ec9059382eb4548c32548a,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/adecab8c87c864518cc0352fe62b333cddc7204118ec9059382eb4548c32548a
DL3DV-ALL-480P__10K_extracted__aebf2425584f92447835fa62eaeace32822b6ce7957f04dc78149cac7e109542,DL3DV-ALL-480P/10K_extracted/aebf2425584f92447835fa62eaeace32822b6ce7957f04dc78149cac7e109542,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/aebf2425584f92447835fa62eaeace32822b6ce7957f04dc78149cac7e109542
DL3DV-ALL-480P__10K_extracted__af10d40591e57faba9b528c0624f469882303d2cf36f550f38ec83e4fd08193b,DL3DV-ALL-480P/10K_extracted/af10d40591e57faba9b528c0624f469882303d2cf36f550f38ec83e4fd08193b,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/af10d40591e57faba9b528c0624f469882303d2cf36f550f38ec83e4fd08193b
DL3DV-ALL-480P__10K_extracted__afb4ddd7c0dc8ff08ea89915e41d7aaa01a3b0b3870e2c93e1ec6856e04344ee,DL3DV-ALL-480P/10K_extracted/afb4ddd7c0dc8ff08ea89915e41d7aaa01a3b0b3870e2c93e1ec6856e04344ee,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/afb4ddd7c0dc8ff08ea89915e41d7aaa01a3b0b3870e2c93e1ec6856e04344ee
DL3DV-ALL-480P__10K_extracted__b03cca764bf38530c27e58884723e4c55c951dbe970f611fbd9e3f8b2d6ef635,DL3DV-ALL-480P/10K_extracted/b03cca764bf38530c27e58884723e4c55c951dbe970f611fbd9e3f8b2d6ef635,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/b03cca764bf38530c27e58884723e4c55c951dbe970f611fbd9e3f8b2d6ef635
DL3DV-ALL-480P__10K_extracted__b0f2796777bc1be7b88bcdd77d86c14735f3c66a2e890db96ab331473fbdb21e,DL3DV-ALL-480P/10K_extracted/b0f2796777bc1be7b88bcdd77d86c14735f3c66a2e890db96ab331473fbdb21e,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/b0f2796777bc1be7b88bcdd77d86c14735f3c66a2e890db96ab331473fbdb21e
